src,dst,label,timestamp,event_type
cpe-05d1b25c,trunk-f0d10be5,DEPENDS_ON,0,add
sa-6d92408e,cpe-05d1b25c,DEPENDS_ON,0,add
sa-6d92408e,location-313,INSTALLED_AT,0,add
concentrator-7d5ed8c7,port-0fd2313b,HAS_PORT,0,add
cpe-951127d7,port-0fd2313b,DEPENDS_ON,0,add
cpe-951127d7,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-951127d7,trunk-f0d10be5,DEPENDS_ON,0,add
sa-a6048d22,cpe-951127d7,DEPENDS_ON,0,add
sa-a6048d22,location-1285,INSTALLED_AT,0,add
concentrator-7d5ed8c7,port-5ef755c5,HAS_PORT,0,add
cpe-762c304f,port-5ef755c5,DEPENDS_ON,0,add
cpe-762c304f,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-762c304f,trunk-f0d10be5,DEPENDS_ON,0,add
sa-c57215f9,cpe-762c304f,DEPENDS_ON,0,add
sa-c57215f9,location-327,INSTALLED_AT,0,add
concentrator-7d5ed8c7,port-0a8f4124,HAS_PORT,0,add
cpe-93584d12,port-0a8f4124,DEPENDS_ON,0,add
cpe-93584d12,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-93584d12,trunk-f0d10be5,DEPENDS_ON,0,add
sa-a472cd33,cpe-93584d12,DEPENDS_ON,0,add
sa-a472cd33,location-1622,INSTALLED_AT,0,add
concentrator-7d5ed8c7,port-f6affb6d,HAS_PORT,0,add
cpe-4bee4825,port-f6affb6d,DEPENDS_ON,0,add
cpe-4bee4825,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-4bee4825,trunk-f0d10be5,DEPENDS_ON,0,add
sa-aa302b50,cpe-4bee4825,DEPENDS_ON,0,add
sa-aa302b50,location-1393,INSTALLED_AT,0,add
concentrator-7d5ed8c7,port-3a1cfe40,HAS_PORT,0,add
cpe-eac7b6dc,port-3a1cfe40,DEPENDS_ON,0,add
cpe-eac7b6dc,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-eac7b6dc,trunk-f0d10be5,DEPENDS_ON,0,add
sa-b283c1b4,cpe-eac7b6dc,DEPENDS_ON,0,add
sa-b283c1b4,location-864,INSTALLED_AT,0,add
concentrator-7d5ed8c7,port-3f7f0c25,HAS_PORT,0,add
cpe-fad29182,port-3f7f0c25,DEPENDS_ON,0,add
cpe-fad29182,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-fad29182,trunk-f0d10be5,DEPENDS_ON,0,add
sa-aab9f343,cpe-fad29182,DEPENDS_ON,0,add
sa-aab9f343,location-1221,INSTALLED_AT,0,add
concentrator-7d5ed8c7,port-bc857f46,HAS_PORT,0,add
cpe-b9323e64,port-bc857f46,DEPENDS_ON,0,add
cpe-b9323e64,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-b9323e64,trunk-f0d10be5,DEPENDS_ON,0,add
sa-c769d8a4,cpe-b9323e64,DEPENDS_ON,0,add
sa-c769d8a4,location-130,INSTALLED_AT,0,add
concentrator-7d5ed8c7,port-65fac6cb,HAS_PORT,0,add
cpe-4af2ac9f,port-65fac6cb,DEPENDS_ON,0,add
cpe-4af2ac9f,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-4af2ac9f,trunk-f0d10be5,DEPENDS_ON,0,add
sa-9a949aa1,cpe-4af2ac9f,DEPENDS_ON,0,add
sa-9a949aa1,location-788,INSTALLED_AT,0,add
concentrator-7d5ed8c7,port-17dfe5d0,HAS_PORT,0,add
cpe-78b9ed31,port-17dfe5d0,DEPENDS_ON,0,add
cpe-78b9ed31,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-78b9ed31,trunk-f0d10be5,DEPENDS_ON,0,add
sa-0bb89cd9,cpe-78b9ed31,DEPENDS_ON,0,add
sa-0bb89cd9,location-781,INSTALLED_AT,0,add
concentrator-7d5ed8c7,port-972c9bd2,HAS_PORT,0,add
cpe-1a5616a7,port-972c9bd2,DEPENDS_ON,0,add
cpe-1a5616a7,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-1a5616a7,trunk-f0d10be5,DEPENDS_ON,0,add
sa-1d1b3f47,cpe-1a5616a7,DEPENDS_ON,0,add
sa-1d1b3f47,location-1220,INSTALLED_AT,0,add
concentrator-7d5ed8c7,port-32715d23,HAS_PORT,0,add
cpe-9d3eae70,port-32715d23,DEPENDS_ON,0,add
cpe-9d3eae70,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-9d3eae70,trunk-f0d10be5,DEPENDS_ON,0,add
sa-8a44db2e,cpe-9d3eae70,DEPENDS_ON,0,add
sa-8a44db2e,location-958,INSTALLED_AT,0,add
concentrator-7d5ed8c7,port-c20947b5,HAS_PORT,0,add
cpe-3c08302d,port-c20947b5,DEPENDS_ON,0,add
cpe-3c08302d,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-3c08302d,trunk-f0d10be5,DEPENDS_ON,0,add
sa-44b74c29,cpe-3c08302d,DEPENDS_ON,0,add
sa-44b74c29,location-1083,INSTALLED_AT,0,add
concentrator-7d5ed8c7,port-fbe38010,HAS_PORT,0,add
cpe-46d114c6,port-fbe38010,DEPENDS_ON,0,add
cpe-46d114c6,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-46d114c6,trunk-f0d10be5,DEPENDS_ON,0,add
sa-5b224d8c,cpe-46d114c6,DEPENDS_ON,0,add
sa-5b224d8c,location-514,INSTALLED_AT,0,add
concentrator-7d5ed8c7,port-c1cb9332,HAS_PORT,0,add
cpe-fc2a6928,port-c1cb9332,DEPENDS_ON,0,add
cpe-fc2a6928,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-fc2a6928,trunk-f0d10be5,DEPENDS_ON,0,add
sa-a0c6a300,cpe-fc2a6928,DEPENDS_ON,0,add
sa-a0c6a300,location-1988,INSTALLED_AT,0,add
concentrator-28678cb6,trunk-26b8dd58,DEPENDS_ON,0,add
concentrator-28678cb6,trunk-f0d10be5,DEPENDS_ON,0,add
concentrator-28678cb6,port-20a244f2,HAS_PORT,0,add
cpe-e0fbf1e8,port-20a244f2,DEPENDS_ON,0,add
cpe-e0fbf1e8,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-e0fbf1e8,trunk-f0d10be5,DEPENDS_ON,0,add
sa-ec5a1a8b,cpe-e0fbf1e8,DEPENDS_ON,0,add
sa-ec5a1a8b,location-1133,INSTALLED_AT,0,add
concentrator-28678cb6,port-f052fb52,HAS_PORT,0,add
cpe-790565db,port-f052fb52,DEPENDS_ON,0,add
cpe-790565db,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-790565db,trunk-f0d10be5,DEPENDS_ON,0,add
sa-c275ae30,cpe-790565db,DEPENDS_ON,0,add
sa-c275ae30,location-1762,INSTALLED_AT,0,add
concentrator-28678cb6,port-43147f4f,HAS_PORT,0,add
cpe-f8c43a86,port-43147f4f,DEPENDS_ON,0,add
cpe-f8c43a86,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-f8c43a86,trunk-f0d10be5,DEPENDS_ON,0,add
sa-86ec6939,cpe-f8c43a86,DEPENDS_ON,0,add
sa-86ec6939,location-1930,INSTALLED_AT,0,add
concentrator-28678cb6,port-039eca42,HAS_PORT,0,add
cpe-550f87ce,port-039eca42,DEPENDS_ON,0,add
cpe-550f87ce,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-550f87ce,trunk-f0d10be5,DEPENDS_ON,0,add
sa-685b7d25,cpe-550f87ce,DEPENDS_ON,0,add
sa-685b7d25,location-23,INSTALLED_AT,0,add
concentrator-28678cb6,port-354e433e,HAS_PORT,0,add
cpe-2a309d70,port-354e433e,DEPENDS_ON,0,add
cpe-2a309d70,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-2a309d70,trunk-f0d10be5,DEPENDS_ON,0,add
sa-08426baf,cpe-2a309d70,DEPENDS_ON,0,add
sa-08426baf,location-1393,INSTALLED_AT,0,add
concentrator-28678cb6,port-c7019458,HAS_PORT,0,add
cpe-6275a6a3,port-c7019458,DEPENDS_ON,0,add
cpe-6275a6a3,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-6275a6a3,trunk-f0d10be5,DEPENDS_ON,0,add
sa-468820ed,cpe-6275a6a3,DEPENDS_ON,0,add
sa-468820ed,location-1476,INSTALLED_AT,0,add
concentrator-28678cb6,port-218cd1f0,HAS_PORT,0,add
cpe-dfae90f9,port-218cd1f0,DEPENDS_ON,0,add
cpe-dfae90f9,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-dfae90f9,trunk-f0d10be5,DEPENDS_ON,0,add
sa-c0171767,cpe-dfae90f9,DEPENDS_ON,0,add
sa-c0171767,location-234,INSTALLED_AT,0,add
concentrator-28678cb6,port-45164a0c,HAS_PORT,0,add
cpe-7ea74a6f,port-45164a0c,DEPENDS_ON,0,add
cpe-7ea74a6f,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-7ea74a6f,trunk-f0d10be5,DEPENDS_ON,0,add
sa-9cc4f855,cpe-7ea74a6f,DEPENDS_ON,0,add
sa-9cc4f855,location-1396,INSTALLED_AT,0,add
concentrator-28678cb6,port-0cb0aba2,HAS_PORT,0,add
cpe-61a487da,port-0cb0aba2,DEPENDS_ON,0,add
cpe-61a487da,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-61a487da,trunk-f0d10be5,DEPENDS_ON,0,add
sa-746e0a0c,cpe-61a487da,DEPENDS_ON,0,add
sa-746e0a0c,location-1812,INSTALLED_AT,0,add
concentrator-28678cb6,port-b809b2c0,HAS_PORT,0,add
cpe-c8d068ea,port-b809b2c0,DEPENDS_ON,0,add
cpe-c8d068ea,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-c8d068ea,trunk-f0d10be5,DEPENDS_ON,0,add
sa-91517ecb,cpe-c8d068ea,DEPENDS_ON,0,add
sa-91517ecb,location-1099,INSTALLED_AT,0,add
concentrator-28678cb6,port-da5c77c7,HAS_PORT,0,add
cpe-f5b95bc2,port-da5c77c7,DEPENDS_ON,0,add
cpe-f5b95bc2,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-f5b95bc2,trunk-f0d10be5,DEPENDS_ON,0,add
sa-8d3596d3,cpe-f5b95bc2,DEPENDS_ON,0,add
sa-8d3596d3,location-1537,INSTALLED_AT,0,add
concentrator-28678cb6,port-a25d2d94,HAS_PORT,0,add
cpe-9caac589,port-a25d2d94,DEPENDS_ON,0,add
cpe-9caac589,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-9caac589,trunk-f0d10be5,DEPENDS_ON,0,add
sa-1442f498,cpe-9caac589,DEPENDS_ON,0,add
sa-1442f498,location-546,INSTALLED_AT,0,add
concentrator-28678cb6,port-7aa608b0,HAS_PORT,0,add
cpe-6801b86d,port-7aa608b0,DEPENDS_ON,0,add
cpe-6801b86d,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-6801b86d,trunk-f0d10be5,DEPENDS_ON,0,add
sa-ab0024e1,cpe-6801b86d,DEPENDS_ON,0,add
sa-ab0024e1,location-1574,INSTALLED_AT,0,add
concentrator-28678cb6,port-67bbe154,HAS_PORT,0,add
cpe-89f01da4,port-67bbe154,DEPENDS_ON,0,add
cpe-89f01da4,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-89f01da4,trunk-f0d10be5,DEPENDS_ON,0,add
sa-1114fab3,cpe-89f01da4,DEPENDS_ON,0,add
sa-1114fab3,location-1312,INSTALLED_AT,0,add
concentrator-28678cb6,port-7e31ac5e,HAS_PORT,0,add
cpe-86413ab5,port-7e31ac5e,DEPENDS_ON,0,add
cpe-86413ab5,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-86413ab5,trunk-f0d10be5,DEPENDS_ON,0,add
sa-147ab387,cpe-86413ab5,DEPENDS_ON,0,add
sa-147ab387,location-696,INSTALLED_AT,0,add
concentrator-28678cb6,port-7bb4b42c,HAS_PORT,0,add
cpe-0ec6234f,port-7bb4b42c,DEPENDS_ON,0,add
cpe-0ec6234f,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-0ec6234f,trunk-f0d10be5,DEPENDS_ON,0,add
sa-0bf477b5,cpe-0ec6234f,DEPENDS_ON,0,add
sa-0bf477b5,location-228,INSTALLED_AT,0,add
concentrator-28678cb6,port-3d4f7b39,HAS_PORT,0,add
cpe-fefb22c7,port-3d4f7b39,DEPENDS_ON,0,add
cpe-fefb22c7,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-fefb22c7,trunk-f0d10be5,DEPENDS_ON,0,add
sa-02e1408a,cpe-fefb22c7,DEPENDS_ON,0,add
sa-02e1408a,location-601,INSTALLED_AT,0,add
concentrator-28678cb6,port-63eb365d,HAS_PORT,0,add
cpe-2af9bb91,port-63eb365d,DEPENDS_ON,0,add
cpe-2af9bb91,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-2af9bb91,trunk-f0d10be5,DEPENDS_ON,0,add
sa-cf7b04ac,cpe-2af9bb91,DEPENDS_ON,0,add
sa-cf7b04ac,location-890,INSTALLED_AT,0,add
concentrator-28678cb6,port-11446359,HAS_PORT,0,add
cpe-e0f30b40,port-11446359,DEPENDS_ON,0,add
cpe-e0f30b40,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-e0f30b40,trunk-f0d10be5,DEPENDS_ON,0,add
sa-6d40ad6b,cpe-e0f30b40,DEPENDS_ON,0,add
sa-6d40ad6b,location-323,INSTALLED_AT,0,add
concentrator-28678cb6,port-89791aa0,HAS_PORT,0,add
cpe-4a59161b,port-89791aa0,DEPENDS_ON,0,add
cpe-4a59161b,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-4a59161b,trunk-f0d10be5,DEPENDS_ON,0,add
sa-8d4cc9bd,cpe-4a59161b,DEPENDS_ON,0,add
sa-8d4cc9bd,location-929,INSTALLED_AT,0,add
concentrator-28678cb6,port-15e19f73,HAS_PORT,0,add
cpe-b2a13aad,port-15e19f73,DEPENDS_ON,0,add
cpe-b2a13aad,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-b2a13aad,trunk-f0d10be5,DEPENDS_ON,0,add
sa-d6818ff5,cpe-b2a13aad,DEPENDS_ON,0,add
sa-d6818ff5,location-6,INSTALLED_AT,0,add
concentrator-28678cb6,port-0ba8d934,HAS_PORT,0,add
cpe-8ba84d08,port-0ba8d934,DEPENDS_ON,0,add
cpe-8ba84d08,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-8ba84d08,trunk-f0d10be5,DEPENDS_ON,0,add
sa-1bb29c64,cpe-8ba84d08,DEPENDS_ON,0,add
sa-1bb29c64,location-1953,INSTALLED_AT,0,add
concentrator-28678cb6,port-b8ca263a,HAS_PORT,0,add
cpe-d63039a6,port-b8ca263a,DEPENDS_ON,0,add
cpe-d63039a6,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-d63039a6,trunk-f0d10be5,DEPENDS_ON,0,add
sa-83d18c9c,cpe-d63039a6,DEPENDS_ON,0,add
sa-83d18c9c,location-1478,INSTALLED_AT,0,add
concentrator-28678cb6,port-76f04117,HAS_PORT,0,add
cpe-565eb42c,port-76f04117,DEPENDS_ON,0,add
cpe-565eb42c,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-565eb42c,trunk-f0d10be5,DEPENDS_ON,0,add
sa-3064773f,cpe-565eb42c,DEPENDS_ON,0,add
sa-3064773f,location-1793,INSTALLED_AT,0,add
concentrator-28678cb6,port-5d93c5ae,HAS_PORT,0,add
cpe-332f3347,port-5d93c5ae,DEPENDS_ON,0,add
cpe-332f3347,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-332f3347,trunk-f0d10be5,DEPENDS_ON,0,add
sa-37f3f73a,cpe-332f3347,DEPENDS_ON,0,add
sa-37f3f73a,location-1473,INSTALLED_AT,0,add
concentrator-28678cb6,port-a6c525fb,HAS_PORT,0,add
cpe-5e159743,port-a6c525fb,DEPENDS_ON,0,add
cpe-5e159743,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-5e159743,trunk-f0d10be5,DEPENDS_ON,0,add
sa-7268e54e,cpe-5e159743,DEPENDS_ON,0,add
sa-7268e54e,location-539,INSTALLED_AT,0,add
concentrator-28678cb6,port-b9bac78b,HAS_PORT,0,add
cpe-937b4914,port-b9bac78b,DEPENDS_ON,0,add
cpe-937b4914,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-937b4914,trunk-f0d10be5,DEPENDS_ON,0,add
sa-bba8c5d2,cpe-937b4914,DEPENDS_ON,0,add
sa-bba8c5d2,location-1990,INSTALLED_AT,0,add
concentrator-28678cb6,port-f31a0323,HAS_PORT,0,add
cpe-4aa1a501,port-f31a0323,DEPENDS_ON,0,add
cpe-4aa1a501,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-4aa1a501,trunk-f0d10be5,DEPENDS_ON,0,add
sa-e23c02fd,cpe-4aa1a501,DEPENDS_ON,0,add
sa-e23c02fd,location-1025,INSTALLED_AT,0,add
concentrator-28678cb6,port-a0c12310,HAS_PORT,0,add
cpe-859163ce,port-a0c12310,DEPENDS_ON,0,add
cpe-859163ce,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-859163ce,trunk-f0d10be5,DEPENDS_ON,0,add
sa-00c4037c,cpe-859163ce,DEPENDS_ON,0,add
sa-00c4037c,location-1560,INSTALLED_AT,0,add
concentrator-28678cb6,port-6f32fb93,HAS_PORT,0,add
cpe-63b215ca,port-6f32fb93,DEPENDS_ON,0,add
cpe-63b215ca,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-63b215ca,trunk-f0d10be5,DEPENDS_ON,0,add
sa-9ec1e250,cpe-63b215ca,DEPENDS_ON,0,add
sa-9ec1e250,location-365,INSTALLED_AT,0,add
concentrator-28678cb6,port-ba5585fc,HAS_PORT,0,add
cpe-828ab137,port-ba5585fc,DEPENDS_ON,0,add
cpe-828ab137,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-828ab137,trunk-f0d10be5,DEPENDS_ON,0,add
sa-1a1d6370,cpe-828ab137,DEPENDS_ON,0,add
sa-1a1d6370,location-1039,INSTALLED_AT,0,add
concentrator-28678cb6,port-0fe60a8b,HAS_PORT,0,add
cpe-3cfac47f,port-0fe60a8b,DEPENDS_ON,0,add
cpe-3cfac47f,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-3cfac47f,trunk-f0d10be5,DEPENDS_ON,0,add
sa-a7e09336,cpe-3cfac47f,DEPENDS_ON,0,add
sa-a7e09336,location-1869,INSTALLED_AT,0,add
concentrator-a29db8ba,trunk-26b8dd58,DEPENDS_ON,0,add
concentrator-a29db8ba,trunk-f0d10be5,DEPENDS_ON,0,add
concentrator-a29db8ba,port-10f5ffe9,HAS_PORT,0,add
cpe-03599758,port-10f5ffe9,DEPENDS_ON,0,add
cpe-03599758,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-03599758,trunk-f0d10be5,DEPENDS_ON,0,add
sa-080e5a6c,cpe-03599758,DEPENDS_ON,0,add
sa-080e5a6c,location-217,INSTALLED_AT,0,add
concentrator-a29db8ba,port-b026b1c9,HAS_PORT,0,add
cpe-1a719280,port-b026b1c9,DEPENDS_ON,0,add
cpe-1a719280,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-1a719280,trunk-f0d10be5,DEPENDS_ON,0,add
sa-6a4259d2,cpe-1a719280,DEPENDS_ON,0,add
sa-6a4259d2,location-1782,INSTALLED_AT,0,add
concentrator-a29db8ba,port-7d15ed49,HAS_PORT,0,add
cpe-138817fe,port-7d15ed49,DEPENDS_ON,0,add
cpe-138817fe,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-138817fe,trunk-f0d10be5,DEPENDS_ON,0,add
sa-4344de95,cpe-138817fe,DEPENDS_ON,0,add
sa-4344de95,location-1280,INSTALLED_AT,0,add
concentrator-a29db8ba,port-79b5e98b,HAS_PORT,0,add
cpe-e637ad3b,port-79b5e98b,DEPENDS_ON,0,add
cpe-e637ad3b,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-e637ad3b,trunk-f0d10be5,DEPENDS_ON,0,add
sa-1911929d,cpe-e637ad3b,DEPENDS_ON,0,add
sa-1911929d,location-611,INSTALLED_AT,0,add
concentrator-a29db8ba,port-81eac6a9,HAS_PORT,0,add
cpe-05bd1218,port-81eac6a9,DEPENDS_ON,0,add
cpe-05bd1218,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-05bd1218,trunk-f0d10be5,DEPENDS_ON,0,add
sa-7e280484,cpe-05bd1218,DEPENDS_ON,0,add
sa-7e280484,location-1723,INSTALLED_AT,0,add
concentrator-a29db8ba,port-88209d76,HAS_PORT,0,add
cpe-14373e52,port-88209d76,DEPENDS_ON,0,add
cpe-14373e52,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-14373e52,trunk-f0d10be5,DEPENDS_ON,0,add
sa-d35de86a,cpe-14373e52,DEPENDS_ON,0,add
sa-d35de86a,location-1308,INSTALLED_AT,0,add
concentrator-a29db8ba,port-b5c1e293,HAS_PORT,0,add
cpe-e8975752,port-b5c1e293,DEPENDS_ON,0,add
cpe-e8975752,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-e8975752,trunk-f0d10be5,DEPENDS_ON,0,add
sa-e96a9191,cpe-e8975752,DEPENDS_ON,0,add
sa-e96a9191,location-1039,INSTALLED_AT,0,add
concentrator-a29db8ba,port-d5c24181,HAS_PORT,0,add
cpe-2d3e0b43,port-d5c24181,DEPENDS_ON,0,add
cpe-2d3e0b43,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-2d3e0b43,trunk-f0d10be5,DEPENDS_ON,0,add
sa-50a9f640,cpe-2d3e0b43,DEPENDS_ON,0,add
sa-50a9f640,location-1247,INSTALLED_AT,0,add
concentrator-a29db8ba,port-36e85d1d,HAS_PORT,0,add
cpe-bc4cbb37,port-36e85d1d,DEPENDS_ON,0,add
cpe-bc4cbb37,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-bc4cbb37,trunk-f0d10be5,DEPENDS_ON,0,add
sa-0b3de19d,cpe-bc4cbb37,DEPENDS_ON,0,add
sa-0b3de19d,location-407,INSTALLED_AT,0,add
concentrator-a29db8ba,port-38bad5c1,HAS_PORT,0,add
cpe-1d13861b,port-38bad5c1,DEPENDS_ON,0,add
cpe-1d13861b,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-1d13861b,trunk-f0d10be5,DEPENDS_ON,0,add
sa-bf8d9191,cpe-1d13861b,DEPENDS_ON,0,add
sa-bf8d9191,location-313,INSTALLED_AT,0,add
concentrator-a29db8ba,port-e21bfaba,HAS_PORT,0,add
cpe-a8932a35,port-e21bfaba,DEPENDS_ON,0,add
cpe-a8932a35,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-a8932a35,trunk-f0d10be5,DEPENDS_ON,0,add
sa-6de24f9f,cpe-a8932a35,DEPENDS_ON,0,add
sa-6de24f9f,location-765,INSTALLED_AT,0,add
concentrator-a29db8ba,port-31b798d9,HAS_PORT,0,add
cpe-92626d8b,port-31b798d9,DEPENDS_ON,0,add
cpe-92626d8b,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-92626d8b,trunk-f0d10be5,DEPENDS_ON,0,add
sa-6b48b82d,cpe-92626d8b,DEPENDS_ON,0,add
sa-6b48b82d,location-1561,INSTALLED_AT,0,add
concentrator-a29db8ba,port-f243bfa8,HAS_PORT,0,add
cpe-8fa66c86,port-f243bfa8,DEPENDS_ON,0,add
cpe-8fa66c86,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-8fa66c86,trunk-f0d10be5,DEPENDS_ON,0,add
sa-a9d0f716,cpe-8fa66c86,DEPENDS_ON,0,add
sa-a9d0f716,location-330,INSTALLED_AT,0,add
concentrator-a29db8ba,port-0b0e564e,HAS_PORT,0,add
cpe-9aa8d9c6,port-0b0e564e,DEPENDS_ON,0,add
cpe-9aa8d9c6,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-9aa8d9c6,trunk-f0d10be5,DEPENDS_ON,0,add
sa-46e3bd5f,cpe-9aa8d9c6,DEPENDS_ON,0,add
sa-46e3bd5f,location-1104,INSTALLED_AT,0,add
concentrator-a29db8ba,port-60d98711,HAS_PORT,0,add
cpe-4e11e5da,port-60d98711,DEPENDS_ON,0,add
cpe-4e11e5da,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-4e11e5da,trunk-f0d10be5,DEPENDS_ON,0,add
sa-7907d887,cpe-4e11e5da,DEPENDS_ON,0,add
sa-7907d887,location-1952,INSTALLED_AT,0,add
concentrator-a29db8ba,port-2502cecd,HAS_PORT,0,add
cpe-d1442503,port-2502cecd,DEPENDS_ON,0,add
cpe-d1442503,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-d1442503,trunk-f0d10be5,DEPENDS_ON,0,add
sa-91390157,cpe-d1442503,DEPENDS_ON,0,add
sa-91390157,location-1594,INSTALLED_AT,0,add
concentrator-a29db8ba,port-0e4d4eda,HAS_PORT,0,add
cpe-6bf2ed6c,port-0e4d4eda,DEPENDS_ON,0,add
cpe-6bf2ed6c,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-6bf2ed6c,trunk-f0d10be5,DEPENDS_ON,0,add
sa-69a4fae6,cpe-6bf2ed6c,DEPENDS_ON,0,add
sa-69a4fae6,location-1889,INSTALLED_AT,0,add
concentrator-a29db8ba,port-01cff2d5,HAS_PORT,0,add
cpe-770a6c7b,port-01cff2d5,DEPENDS_ON,0,add
cpe-770a6c7b,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-770a6c7b,trunk-f0d10be5,DEPENDS_ON,0,add
sa-a87c6583,cpe-770a6c7b,DEPENDS_ON,0,add
sa-a87c6583,location-1086,INSTALLED_AT,0,add
concentrator-a29db8ba,port-46a88b0c,HAS_PORT,0,add
cpe-cc16b32e,port-46a88b0c,DEPENDS_ON,0,add
cpe-cc16b32e,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-cc16b32e,trunk-f0d10be5,DEPENDS_ON,0,add
sa-3ab501b6,cpe-cc16b32e,DEPENDS_ON,0,add
sa-3ab501b6,location-1881,INSTALLED_AT,0,add
concentrator-a29db8ba,port-492cd091,HAS_PORT,0,add
cpe-6ae40765,port-492cd091,DEPENDS_ON,0,add
cpe-6ae40765,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-6ae40765,trunk-f0d10be5,DEPENDS_ON,0,add
sa-c9b0c01a,cpe-6ae40765,DEPENDS_ON,0,add
sa-c9b0c01a,location-1,INSTALLED_AT,0,add
concentrator-a29db8ba,port-108129e3,HAS_PORT,0,add
cpe-c4390559,port-108129e3,DEPENDS_ON,0,add
cpe-c4390559,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-c4390559,trunk-f0d10be5,DEPENDS_ON,0,add
sa-6a1ef8a7,cpe-c4390559,DEPENDS_ON,0,add
sa-6a1ef8a7,location-1226,INSTALLED_AT,0,add
concentrator-a29db8ba,port-957c271d,HAS_PORT,0,add
cpe-424ee1f8,port-957c271d,DEPENDS_ON,0,add
cpe-424ee1f8,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-424ee1f8,trunk-f0d10be5,DEPENDS_ON,0,add
sa-0546ba64,cpe-424ee1f8,DEPENDS_ON,0,add
sa-0546ba64,location-663,INSTALLED_AT,0,add
concentrator-a29db8ba,port-695c5b85,HAS_PORT,0,add
cpe-855cafee,port-695c5b85,DEPENDS_ON,0,add
cpe-855cafee,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-855cafee,trunk-f0d10be5,DEPENDS_ON,0,add
sa-a028493c,cpe-855cafee,DEPENDS_ON,0,add
sa-a028493c,location-1000,INSTALLED_AT,0,add
concentrator-a29db8ba,port-43267421,HAS_PORT,0,add
cpe-a7fe5c67,port-43267421,DEPENDS_ON,0,add
