src,dst,label,timestamp,event_type
cpe-fa032f04,trunk-802ae17d,DEPENDS_ON,0,add
sa-9142dc8f,cpe-fa032f04,DEPENDS_ON,0,add
sa-9142dc8f,location-438,INSTALLED_AT,0,add
concentrator-90237984,port-a95d7905,HAS_PORT,0,add
cpe-b99f1309,port-a95d7905,DEPENDS_ON,0,add
cpe-b99f1309,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-b99f1309,trunk-802ae17d,DEPENDS_ON,0,add
sa-010831d1,cpe-b99f1309,DEPENDS_ON,0,add
sa-010831d1,location-1104,INSTALLED_AT,0,add
concentrator-90237984,port-30491f8c,HAS_PORT,0,add
cpe-db4f51d1,port-30491f8c,DEPENDS_ON,0,add
cpe-db4f51d1,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-db4f51d1,trunk-802ae17d,DEPENDS_ON,0,add
sa-e6c146ae,cpe-db4f51d1,DEPENDS_ON,0,add
sa-e6c146ae,location-270,INSTALLED_AT,0,add
concentrator-90237984,port-5a71a599,HAS_PORT,0,add
cpe-92cecee8,port-5a71a599,DEPENDS_ON,0,add
cpe-92cecee8,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-92cecee8,trunk-802ae17d,DEPENDS_ON,0,add
sa-9f8f1498,cpe-92cecee8,DEPENDS_ON,0,add
sa-9f8f1498,location-1481,INSTALLED_AT,0,add
concentrator-90237984,port-4df10191,HAS_PORT,0,add
cpe-9d61f498,port-4df10191,DEPENDS_ON,0,add
cpe-9d61f498,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-9d61f498,trunk-802ae17d,DEPENDS_ON,0,add
sa-91009cb1,cpe-9d61f498,DEPENDS_ON,0,add
sa-91009cb1,location-1915,INSTALLED_AT,0,add
concentrator-90237984,port-99c4b095,HAS_PORT,0,add
cpe-1913ac1d,port-99c4b095,DEPENDS_ON,0,add
cpe-1913ac1d,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-1913ac1d,trunk-802ae17d,DEPENDS_ON,0,add
sa-1b45d816,cpe-1913ac1d,DEPENDS_ON,0,add
sa-1b45d816,location-1807,INSTALLED_AT,0,add
concentrator-90237984,port-3d40098a,HAS_PORT,0,add
cpe-8d9143ae,port-3d40098a,DEPENDS_ON,0,add
cpe-8d9143ae,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-8d9143ae,trunk-802ae17d,DEPENDS_ON,0,add
sa-51ca33e3,cpe-8d9143ae,DEPENDS_ON,0,add
sa-51ca33e3,location-1169,INSTALLED_AT,0,add
concentrator-90237984,port-a87e5b2b,HAS_PORT,0,add
cpe-a49932da,port-a87e5b2b,DEPENDS_ON,0,add
cpe-a49932da,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-a49932da,trunk-802ae17d,DEPENDS_ON,0,add
sa-afc294fb,cpe-a49932da,DEPENDS_ON,0,add
sa-afc294fb,location-1180,INSTALLED_AT,0,add
concentrator-90237984,port-fcce7caa,HAS_PORT,0,add
cpe-615a9298,port-fcce7caa,DEPENDS_ON,0,add
cpe-615a9298,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-615a9298,trunk-802ae17d,DEPENDS_ON,0,add
sa-95bab1fd,cpe-615a9298,DEPENDS_ON,0,add
sa-95bab1fd,location-968,INSTALLED_AT,0,add
concentrator-90237984,port-cf77d8f9,HAS_PORT,0,add
cpe-2eeaa2e0,port-cf77d8f9,DEPENDS_ON,0,add
cpe-2eeaa2e0,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-2eeaa2e0,trunk-802ae17d,DEPENDS_ON,0,add
sa-9d1c253d,cpe-2eeaa2e0,DEPENDS_ON,0,add
sa-9d1c253d,location-497,INSTALLED_AT,0,add
concentrator-90237984,port-40b580e9,HAS_PORT,0,add
cpe-9957936f,port-40b580e9,DEPENDS_ON,0,add
cpe-9957936f,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-9957936f,trunk-802ae17d,DEPENDS_ON,0,add
sa-7e408f05,cpe-9957936f,DEPENDS_ON,0,add
sa-7e408f05,location-1606,INSTALLED_AT,0,add
concentrator-90237984,port-3e36633a,HAS_PORT,0,add
cpe-7339d04e,port-3e36633a,DEPENDS_ON,0,add
cpe-7339d04e,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-7339d04e,trunk-802ae17d,DEPENDS_ON,0,add
sa-35faef36,cpe-7339d04e,DEPENDS_ON,0,add
sa-35faef36,location-968,INSTALLED_AT,0,add
concentrator-90237984,port-cef63caf,HAS_PORT,0,add
cpe-240ff29b,port-cef63caf,DEPENDS_ON,0,add
cpe-240ff29b,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-240ff29b,trunk-802ae17d,DEPENDS_ON,0,add
sa-f4fff006,cpe-240ff29b,DEPENDS_ON,0,add
sa-f4fff006,location-1653,INSTALLED_AT,0,add
concentrator-90237984,port-2fa9afe6,HAS_PORT,0,add
cpe-ebb82c7c,port-2fa9afe6,DEPENDS_ON,0,add
cpe-ebb82c7c,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-ebb82c7c,trunk-802ae17d,DEPENDS_ON,0,add
sa-4c67a4fd,cpe-ebb82c7c,DEPENDS_ON,0,add
sa-4c67a4fd,location-833,INSTALLED_AT,0,add
concentrator-90237984,port-cd429025,HAS_PORT,0,add
cpe-8c7fac6c,port-cd429025,DEPENDS_ON,0,add
cpe-8c7fac6c,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-8c7fac6c,trunk-802ae17d,DEPENDS_ON,0,add
sa-1ce721eb,cpe-8c7fac6c,DEPENDS_ON,0,add
sa-1ce721eb,location-389,INSTALLED_AT,0,add
concentrator-90237984,port-86ae17e5,HAS_PORT,0,add
cpe-49a4b48a,port-86ae17e5,DEPENDS_ON,0,add
cpe-49a4b48a,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-49a4b48a,trunk-802ae17d,DEPENDS_ON,0,add
sa-dce85e7f,cpe-49a4b48a,DEPENDS_ON,0,add
sa-dce85e7f,location-193,INSTALLED_AT,0,add
concentrator-90237984,port-0b4831e8,HAS_PORT,0,add
cpe-3844e02a,port-0b4831e8,DEPENDS_ON,0,add
cpe-3844e02a,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-3844e02a,trunk-802ae17d,DEPENDS_ON,0,add
sa-6c3a71cc,cpe-3844e02a,DEPENDS_ON,0,add
sa-6c3a71cc,location-198,INSTALLED_AT,0,add
concentrator-90237984,port-426afd12,HAS_PORT,0,add
cpe-da96b20c,port-426afd12,DEPENDS_ON,0,add
cpe-da96b20c,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-da96b20c,trunk-802ae17d,DEPENDS_ON,0,add
sa-ab26d791,cpe-da96b20c,DEPENDS_ON,0,add
sa-ab26d791,location-1349,INSTALLED_AT,0,add
concentrator-90237984,port-3f66c6c0,HAS_PORT,0,add
cpe-b9a3ff05,port-3f66c6c0,DEPENDS_ON,0,add
cpe-b9a3ff05,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-b9a3ff05,trunk-802ae17d,DEPENDS_ON,0,add
sa-69d35a47,cpe-b9a3ff05,DEPENDS_ON,0,add
sa-69d35a47,location-882,INSTALLED_AT,0,add
concentrator-90237984,port-a154a2c9,HAS_PORT,0,add
cpe-58305dbb,port-a154a2c9,DEPENDS_ON,0,add
cpe-58305dbb,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-58305dbb,trunk-802ae17d,DEPENDS_ON,0,add
sa-fd7951dd,cpe-58305dbb,DEPENDS_ON,0,add
sa-fd7951dd,location-725,INSTALLED_AT,0,add
concentrator-90237984,port-6ab0ec60,HAS_PORT,0,add
cpe-756c99df,port-6ab0ec60,DEPENDS_ON,0,add
cpe-756c99df,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-756c99df,trunk-802ae17d,DEPENDS_ON,0,add
sa-5fdd93a3,cpe-756c99df,DEPENDS_ON,0,add
sa-5fdd93a3,location-867,INSTALLED_AT,0,add
concentrator-90237984,port-aa5e0473,HAS_PORT,0,add
cpe-b6881034,port-aa5e0473,DEPENDS_ON,0,add
cpe-b6881034,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-b6881034,trunk-802ae17d,DEPENDS_ON,0,add
sa-f429f6e6,cpe-b6881034,DEPENDS_ON,0,add
sa-f429f6e6,location-841,INSTALLED_AT,0,add
concentrator-90237984,port-93039cb0,HAS_PORT,0,add
cpe-2c236ad3,port-93039cb0,DEPENDS_ON,0,add
cpe-2c236ad3,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-2c236ad3,trunk-802ae17d,DEPENDS_ON,0,add
sa-10a3b266,cpe-2c236ad3,DEPENDS_ON,0,add
sa-10a3b266,location-956,INSTALLED_AT,0,add
concentrator-90237984,port-167815fc,HAS_PORT,0,add
cpe-40b7dd76,port-167815fc,DEPENDS_ON,0,add
cpe-40b7dd76,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-40b7dd76,trunk-802ae17d,DEPENDS_ON,0,add
sa-7fc40b45,cpe-40b7dd76,DEPENDS_ON,0,add
sa-7fc40b45,location-1769,INSTALLED_AT,0,add
concentrator-6fc8e920,trunk-eefaf92b,DEPENDS_ON,0,add
concentrator-6fc8e920,trunk-802ae17d,DEPENDS_ON,0,add
concentrator-6fc8e920,port-e7aa570c,HAS_PORT,0,add
cpe-601a0fd7,port-e7aa570c,DEPENDS_ON,0,add
cpe-601a0fd7,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-601a0fd7,trunk-802ae17d,DEPENDS_ON,0,add
sa-fef01d89,cpe-601a0fd7,DEPENDS_ON,0,add
sa-fef01d89,location-1493,INSTALLED_AT,0,add
concentrator-6fc8e920,port-eba74141,HAS_PORT,0,add
cpe-bfefd8fa,port-eba74141,DEPENDS_ON,0,add
cpe-bfefd8fa,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-bfefd8fa,trunk-802ae17d,DEPENDS_ON,0,add
sa-0b6ee77d,cpe-bfefd8fa,DEPENDS_ON,0,add
sa-0b6ee77d,location-110,INSTALLED_AT,0,add
concentrator-6fc8e920,port-fe803ad9,HAS_PORT,0,add
cpe-8a59515c,port-fe803ad9,DEPENDS_ON,0,add
cpe-8a59515c,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-8a59515c,trunk-802ae17d,DEPENDS_ON,0,add
sa-5769be41,cpe-8a59515c,DEPENDS_ON,0,add
sa-5769be41,location-1379,INSTALLED_AT,0,add
concentrator-6fc8e920,port-e0b977ea,HAS_PORT,0,add
cpe-6f4e7166,port-e0b977ea,DEPENDS_ON,0,add
cpe-6f4e7166,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-6f4e7166,trunk-802ae17d,DEPENDS_ON,0,add
sa-58d80e20,cpe-6f4e7166,DEPENDS_ON,0,add
sa-58d80e20,location-1338,INSTALLED_AT,0,add
concentrator-6fc8e920,port-2799edf1,HAS_PORT,0,add
cpe-3dd0adb4,port-2799edf1,DEPENDS_ON,0,add
cpe-3dd0adb4,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-3dd0adb4,trunk-802ae17d,DEPENDS_ON,0,add
sa-6e316d56,cpe-3dd0adb4,DEPENDS_ON,0,add
sa-6e316d56,location-1323,INSTALLED_AT,0,add
concentrator-6fc8e920,port-467ecfc5,HAS_PORT,0,add
cpe-90225a6f,port-467ecfc5,DEPENDS_ON,0,add
cpe-90225a6f,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-90225a6f,trunk-802ae17d,DEPENDS_ON,0,add
sa-605648b6,cpe-90225a6f,DEPENDS_ON,0,add
sa-605648b6,location-201,INSTALLED_AT,0,add
concentrator-6fc8e920,port-70424fd2,HAS_PORT,0,add
cpe-60de9729,port-70424fd2,DEPENDS_ON,0,add
cpe-60de9729,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-60de9729,trunk-802ae17d,DEPENDS_ON,0,add
sa-c9013088,cpe-60de9729,DEPENDS_ON,0,add
sa-c9013088,location-124,INSTALLED_AT,0,add
concentrator-6fc8e920,port-bb08fc03,HAS_PORT,0,add
cpe-7dc5f95d,port-bb08fc03,DEPENDS_ON,0,add
cpe-7dc5f95d,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-7dc5f95d,trunk-802ae17d,DEPENDS_ON,0,add
sa-5f435ead,cpe-7dc5f95d,DEPENDS_ON,0,add
sa-5f435ead,location-824,INSTALLED_AT,0,add
concentrator-6fc8e920,port-8c7e9de0,HAS_PORT,0,add
cpe-81b09281,port-8c7e9de0,DEPENDS_ON,0,add
cpe-81b09281,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-81b09281,trunk-802ae17d,DEPENDS_ON,0,add
sa-93aba23f,cpe-81b09281,DEPENDS_ON,0,add
sa-93aba23f,location-1491,INSTALLED_AT,0,add
concentrator-6fc8e920,port-92898cdb,HAS_PORT,0,add
cpe-afa76365,port-92898cdb,DEPENDS_ON,0,add
cpe-afa76365,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-afa76365,trunk-802ae17d,DEPENDS_ON,0,add
sa-a98c8c02,cpe-afa76365,DEPENDS_ON,0,add
sa-a98c8c02,location-694,INSTALLED_AT,0,add
concentrator-6fc8e920,port-0edc1672,HAS_PORT,0,add
cpe-8c74dbb5,port-0edc1672,DEPENDS_ON,0,add
cpe-8c74dbb5,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-8c74dbb5,trunk-802ae17d,DEPENDS_ON,0,add
sa-d37af8db,cpe-8c74dbb5,DEPENDS_ON,0,add
sa-d37af8db,location-1639,INSTALLED_AT,0,add
concentrator-6fc8e920,port-cf509184,HAS_PORT,0,add
cpe-5c3862e1,port-cf509184,DEPENDS_ON,0,add
cpe-5c3862e1,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-5c3862e1,trunk-802ae17d,DEPENDS_ON,0,add
sa-060e528a,cpe-5c3862e1,DEPENDS_ON,0,add
sa-060e528a,location-1764,INSTALLED_AT,0,add
concentrator-6fc8e920,port-83219bbe,HAS_PORT,0,add
cpe-8e71b350,port-83219bbe,DEPENDS_ON,0,add
cpe-8e71b350,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-8e71b350,trunk-802ae17d,DEPENDS_ON,0,add
sa-b22cca76,cpe-8e71b350,DEPENDS_ON,0,add
sa-b22cca76,location-223,INSTALLED_AT,0,add
concentrator-6fc8e920,port-916aca8e,HAS_PORT,0,add
cpe-7b310c09,port-916aca8e,DEPENDS_ON,0,add
cpe-7b310c09,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-7b310c09,trunk-802ae17d,DEPENDS_ON,0,add
sa-10827000,cpe-7b310c09,DEPENDS_ON,0,add
sa-10827000,location-509,INSTALLED_AT,0,add
concentrator-6fc8e920,port-d046112f,HAS_PORT,0,add
cpe-2bc243db,port-d046112f,DEPENDS_ON,0,add
cpe-2bc243db,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-2bc243db,trunk-802ae17d,DEPENDS_ON,0,add
sa-256b63a0,cpe-2bc243db,DEPENDS_ON,0,add
sa-256b63a0,location-392,INSTALLED_AT,0,add
concentrator-6fc8e920,port-42f14cf6,HAS_PORT,0,add
cpe-1ad86a25,port-42f14cf6,DEPENDS_ON,0,add
cpe-1ad86a25,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-1ad86a25,trunk-802ae17d,DEPENDS_ON,0,add
sa-5a281527,cpe-1ad86a25,DEPENDS_ON,0,add
sa-5a281527,location-389,INSTALLED_AT,0,add
concentrator-6fc8e920,port-46eb0ce7,HAS_PORT,0,add
cpe-adf2337f,port-46eb0ce7,DEPENDS_ON,0,add
cpe-adf2337f,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-adf2337f,trunk-802ae17d,DEPENDS_ON,0,add
sa-eee5acc1,cpe-adf2337f,DEPENDS_ON,0,add
sa-eee5acc1,location-1098,INSTALLED_AT,0,add
concentrator-6fc8e920,port-290558f5,HAS_PORT,0,add
cpe-db43b70f,port-290558f5,DEPENDS_ON,0,add
cpe-db43b70f,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-db43b70f,trunk-802ae17d,DEPENDS_ON,0,add
sa-b72a0040,cpe-db43b70f,DEPENDS_ON,0,add
sa-b72a0040,location-918,INSTALLED_AT,0,add
concentrator-6fc8e920,port-240473de,HAS_PORT,0,add
cpe-3e42b3b5,port-240473de,DEPENDS_ON,0,add
cpe-3e42b3b5,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-3e42b3b5,trunk-802ae17d,DEPENDS_ON,0,add
sa-a0464f3f,cpe-3e42b3b5,DEPENDS_ON,0,add
sa-a0464f3f,location-287,INSTALLED_AT,0,add
concentrator-6fc8e920,port-3a9be794,HAS_PORT,0,add
cpe-49a29d72,port-3a9be794,DEPENDS_ON,0,add
cpe-49a29d72,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-49a29d72,trunk-802ae17d,DEPENDS_ON,0,add
sa-e6d312da,cpe-49a29d72,DEPENDS_ON,0,add
sa-e6d312da,location-864,INSTALLED_AT,0,add
concentrator-6fc8e920,port-f6d7828d,HAS_PORT,0,add
cpe-84691b8c,port-f6d7828d,DEPENDS_ON,0,add
cpe-84691b8c,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-84691b8c,trunk-802ae17d,DEPENDS_ON,0,add
sa-d2b44fb9,cpe-84691b8c,DEPENDS_ON,0,add
sa-d2b44fb9,location-375,INSTALLED_AT,0,add
concentrator-6fc8e920,port-75b77077,HAS_PORT,0,add
cpe-7a698d4b,port-75b77077,DEPENDS_ON,0,add
cpe-7a698d4b,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-7a698d4b,trunk-802ae17d,DEPENDS_ON,0,add
sa-ab393643,cpe-7a698d4b,DEPENDS_ON,0,add
sa-ab393643,location-570,INSTALLED_AT,0,add
concentrator-6fc8e920,port-dd3a139f,HAS_PORT,0,add
cpe-5ff5e5e7,port-dd3a139f,DEPENDS_ON,0,add
cpe-5ff5e5e7,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-5ff5e5e7,trunk-802ae17d,DEPENDS_ON,0,add
sa-87bf1d1a,cpe-5ff5e5e7,DEPENDS_ON,0,add
sa-87bf1d1a,location-947,INSTALLED_AT,0,add
concentrator-6fc8e920,port-7cee8092,HAS_PORT,0,add
cpe-fe8c5d69,port-7cee8092,DEPENDS_ON,0,add
cpe-fe8c5d69,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-fe8c5d69,trunk-802ae17d,DEPENDS_ON,0,add
sa-ff3d64b2,cpe-fe8c5d69,DEPENDS_ON,0,add
sa-ff3d64b2,location-511,INSTALLED_AT,0,add
concentrator-6fc8e920,port-dc756cab,HAS_PORT,0,add
cpe-e1a3017e,port-dc756cab,DEPENDS_ON,0,add
cpe-e1a3017e,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-e1a3017e,trunk-802ae17d,DEPENDS_ON,0,add
sa-9e3c28f1,cpe-e1a3017e,DEPENDS_ON,0,add
sa-9e3c28f1,location-1790,INSTALLED_AT,0,add
concentrator-6fc8e920,port-fa15767a,HAS_PORT,0,add
cpe-13ca5a56,port-fa15767a,DEPENDS_ON,0,add
cpe-13ca5a56,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-13ca5a56,trunk-802ae17d,DEPENDS_ON,0,add
sa-2ff43317,cpe-13ca5a56,DEPENDS_ON,0,add
sa-2ff43317,location-1890,INSTALLED_AT,0,add
concentrator-6fc8e920,port-51ef9ff5,HAS_PORT,0,add
cpe-94a28cff,port-51ef9ff5,DEPENDS_ON,0,add
cpe-94a28cff,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-94a28cff,trunk-802ae17d,DEPENDS_ON,0,add
sa-cf73b5ee,cpe-94a28cff,DEPENDS_ON,0,add
sa-cf73b5ee,location-154,INSTALLED_AT,0,add
concentrator-6fc8e920,port-9843a511,HAS_PORT,0,add
cpe-982d72fd,port-9843a511,DEPENDS_ON,0,add
cpe-982d72fd,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-982d72fd,trunk-802ae17d,DEPENDS_ON,0,add
sa-e32f0647,cpe-982d72fd,DEPENDS_ON,0,add
sa-e32f0647,location-907,INSTALLED_AT,0,add
concentrator-6fc8e920,port-8e3faca7,HAS_PORT,0,add
cpe-be27acb7,port-8e3faca7,DEPENDS_ON,0,add
cpe-be27acb7,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-be27acb7,trunk-802ae17d,DEPENDS_ON,0,add
sa-f312c6ee,cpe-be27acb7,DEPENDS_ON,0,add
sa-f312c6ee,location-1654,INSTALLED_AT,0,add
concentrator-6fc8e920,port-9b2b87ee,HAS_PORT,0,add
cpe-998bd69c,port-9b2b87ee,DEPENDS_ON,0,add
cpe-998bd69c,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-998bd69c,trunk-802ae17d,DEPENDS_ON,0,add
sa-ff3182a0,cpe-998bd69c,DEPENDS_ON,0,add
sa-ff3182a0,location-1764,INSTALLED_AT,0,add
concentrator-6fc8e920,port-5fa5cabd,HAS_PORT,0,add
cpe-9afa0ef2,port-5fa5cabd,DEPENDS_ON,0,add
cpe-9afa0ef2,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-9afa0ef2,trunk-802ae17d,DEPENDS_ON,0,add
sa-3d8b9e1e,cpe-9afa0ef2,DEPENDS_ON,0,add
sa-3d8b9e1e,location-1753,INSTALLED_AT,0,add
concentrator-6fc8e920,port-dba3a030,HAS_PORT,0,add
cpe-ec6412ba,port-dba3a030,DEPENDS_ON,0,add
cpe-ec6412ba,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-ec6412ba,trunk-802ae17d,DEPENDS_ON,0,add
sa-baf159a9,cpe-ec6412ba,DEPENDS_ON,0,add
sa-baf159a9,location-1127,INSTALLED_AT,0,add
concentrator-76f9a0f4,trunk-eefaf92b,DEPENDS_ON,0,add
concentrator-76f9a0f4,trunk-802ae17d,DEPENDS_ON,0,add
concentrator-76f9a0f4,port-74d9925e,HAS_PORT,0,add
cpe-129eb9db,port-74d9925e,DEPENDS_ON,0,add
cpe-129eb9db,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-129eb9db,trunk-802ae17d,DEPENDS_ON,0,add
sa-d814dcad,cpe-129eb9db,DEPENDS_ON,0,add
sa-d814dcad,location-200,INSTALLED_AT,0,add
concentrator-76f9a0f4,port-7f6d8cd0,HAS_PORT,0,add
cpe-5d89bd98,port-7f6d8cd0,DEPENDS_ON,0,add
cpe-5d89bd98,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-5d89bd98,trunk-802ae17d,DEPENDS_ON,0,add
sa-66c94843,cpe-5d89bd98,DEPENDS_ON,0,add
sa-66c94843,location-103,INSTALLED_AT,0,add
concentrator-76f9a0f4,port-960c019a,HAS_PORT,0,add
cpe-6c30417f,port-960c019a,DEPENDS_ON,0,add
cpe-6c30417f,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-6c30417f,trunk-802ae17d,DEPENDS_ON,0,add
sa-2d68ddb8,cpe-6c30417f,DEPENDS_ON,0,add
sa-2d68ddb8,location-1335,INSTALLED_AT,0,add
concentrator-76f9a0f4,port-63cec31b,HAS_PORT,0,add
cpe-a112e653,port-63cec31b,DEPENDS_ON,0,add
cpe-a112e653,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-a112e653,trunk-802ae17d,DEPENDS_ON,0,add
sa-fbd8d279,cpe-a112e653,DEPENDS_ON,0,add
sa-fbd8d279,location-1107,INSTALLED_AT,0,add
concentrator-76f9a0f4,port-626422f3,HAS_PORT,0,add
cpe-38666803,port-626422f3,DEPENDS_ON,0,add
cpe-38666803,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-38666803,trunk-802ae17d,DEPENDS_ON,0,add
sa-f993bbfd,cpe-38666803,DEPENDS_ON,0,add
sa-f993bbfd,location-1712,INSTALLED_AT,0,add
concentrator-76f9a0f4,port-b7c37aad,HAS_PORT,0,add
cpe-1281f4ff,port-b7c37aad,DEPENDS_ON,0,add
cpe-1281f4ff,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-1281f4ff,trunk-802ae17d,DEPENDS_ON,0,add
sa-a14d835f,cpe-1281f4ff,DEPENDS_ON,0,add
sa-a14d835f,location-30,INSTALLED_AT,0,add
concentrator-76f9a0f4,port-62e16a88,HAS_PORT,0,add
cpe-ebb71da3,port-62e16a88,DEPENDS_ON,0,add
cpe-ebb71da3,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-ebb71da3,trunk-802ae17d,DEPENDS_ON,0,add
sa-527cb790,cpe-ebb71da3,DEPENDS_ON,0,add
sa-527cb790,location-1984,INSTALLED_AT,0,add
concentrator-76f9a0f4,port-72025164,HAS_PORT,0,add
cpe-3b3e4e76,port-72025164,DEPENDS_ON,0,add
cpe-3b3e4e76,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-3b3e4e76,trunk-802ae17d,DEPENDS_ON,0,add
sa-f08aa7d8,cpe-3b3e4e76,DEPENDS_ON,0,add
sa-f08aa7d8,location-191,INSTALLED_AT,0,add
concentrator-76f9a0f4,port-885db1cd,HAS_PORT,0,add
cpe-1e94464d,port-885db1cd,DEPENDS_ON,0,add
cpe-1e94464d,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-1e94464d,trunk-802ae17d,DEPENDS_ON,0,add
sa-1d68ecdf,cpe-1e94464d,DEPENDS_ON,0,add
sa-1d68ecdf,location-1897,INSTALLED_AT,0,add
concentrator-76f9a0f4,port-0cd72852,HAS_PORT,0,add
cpe-6776a795,port-0cd72852,DEPENDS_ON,0,add
cpe-6776a795,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-6776a795,trunk-802ae17d,DEPENDS_ON,0,add
sa-9a300e90,cpe-6776a795,DEPENDS_ON,0,add
sa-9a300e90,location-1543,INSTALLED_AT,0,add
concentrator-76f9a0f4,port-bed7c48e,HAS_PORT,0,add
cpe-cab1c6b9,port-bed7c48e,DEPENDS_ON,0,add
cpe-cab1c6b9,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-cab1c6b9,trunk-802ae17d,DEPENDS_ON,0,add
sa-b797fb6e,cpe-cab1c6b9,DEPENDS_ON,0,add
sa-b797fb6e,location-1738,INSTALLED_AT,0,add
concentrator-76f9a0f4,port-28541b02,HAS_PORT,0,add
cpe-543442b6,port-28541b02,DEPENDS_ON,0,add
cpe-543442b6,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-543442b6,trunk-802ae17d,DEPENDS_ON,0,add
sa-b8b7972e,cpe-543442b6,DEPENDS_ON,0,add
sa-b8b7972e,location-484,INSTALLED_AT,0,add
concentrator-76f9a0f4,port-7f1300b5,HAS_PORT,0,add
cpe-b450ded7,port-7f1300b5,DEPENDS_ON,0,add
cpe-b450ded7,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-b450ded7,trunk-802ae17d,DEPENDS_ON,0,add
sa-df965702,cpe-b450ded7,DEPENDS_ON,0,add
sa-df965702,location-340,INSTALLED_AT,0,add
concentrator-76f9a0f4,port-eb3e53ce,HAS_PORT,0,add
cpe-cc146f0c,port-eb3e53ce,DEPENDS_ON,0,add
cpe-cc146f0c,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-cc146f0c,trunk-802ae17d,DEPENDS_ON,0,add
sa-413720a0,cpe-cc146f0c,DEPENDS_ON,0,add
sa-413720a0,location-832,INSTALLED_AT,0,add
concentrator-76f9a0f4,port-308d45ef,HAS_PORT,0,add
cpe-6648d8f2,port-308d45ef,DEPENDS_ON,0,add
cpe-6648d8f2,trunk-eefaf92b,DEPENDS_ON,0,add
cpe-6648d8f2,trunk-802ae17d,DEPENDS_ON,0,add
sa-f51e8e8c,cpe-6648d8f2,DEPENDS_ON,0,add
